"id","average_daily_rate"
83531,40.4889592868845
83532,115.605342152734
83533,100.76663135211
83534,113.107875680487
83535,170.341946901599
83536,112.821501431831
83537,73.5083477122923
83538,82.7280852140327
83539,174.671699007201
83540,140.055383985984
83541,129.707106453123
83542,60.1654228497332
83543,112.562123090195
83544,106.861812013452
83545,115.294221247283
83546,100.036136757368
83547,115.525542495967
83548,165.801950394593
83549,118.519596872377
83550,87.6256318371154
83551,57.1184437014346
83552,94.9181133499441
83553,90.348668129307
83554,103.634295855336
83555,109.971097607837
83556,126.912961226959
83557,140.506038441405
83558,113.024350394269
83559,128.615015951909
83560,124.012889139146
83561,162.331181885342
83562,93.9721159523031
83563,103.967083068775
83564,102.485644331685
83565,121.865130458572
83566,71.2944961212263
83567,124.281403563372
83568,116.750602737554
83569,68.4477996135139
83570,89.00152777849
83571,71.0473508842804
83572,113.878301550921
83573,115.856582595232
83574,99.0072519334467
83575,118.592560702208
83576,71.3210386171756
83577,91.9876498539987
83578,93.8244032959047
83579,103.774282067248
83580,156.322739435839
83581,67.7398645396329
83582,93.032082803553
83583,55.9744900427068
83584,21.0099284473775
83585,88.6899312359915
83586,191.135303713415
83587,49.9498106737753
83588,88.2340481240016
83589,49.2600390697774
83590,124.225744388913
83591,75.0393110199668
83592,100.828875493231
83593,119.133268507562
83594,117.270049852619
83595,104.241658310914
83596,79.641410554388
83597,92.3353504323874
83598,90.0082877987709
83599,120.919964407612
83600,78.9715816559013
83601,114.014466930024
83602,152.162858352542
83603,62.0107540441836
83604,149.117266931278
83605,132.528291182655
83606,108.260440671491
83607,71.113171974712
83608,92.928140190095
83609,107.886510848129
83610,53.4257399060789
83611,75.3911709082924
83612,97.1963851248832
83613,74.4432046574892
83614,113.982802739696
83615,80.6203455949052
83616,69.1330729966687
83617,95.4363396179921
83618,128.672953712175
83619,67.207113933885
83620,107.773091538483
83621,99.1005754719387
83622,118.361646949553
83623,160.848304937407
83624,106.195196203458
83625,109.71483577923
83626,46.1834067491254
83627,74.7022074505257
83628,96.6823535524981
83629,92.0380706146331
83630,74.9021277949583
83631,69.8934742237438
83632,72.716056616677
83633,63.3524976437426
83634,84.2184959063872
83635,117.507677912495
83636,133.382930868822
83637,67.2109029300529
83638,97.2756902927143
83639,94.098857951717
83640,195.536152308711
83641,110.393898179224
83642,100.688911153669
83643,112.890944696107
83644,72.3838970180407
83645,88.5943454203938
83646,129.864751749018
83647,125.294195771783
83648,81.8535385243303
83649,70.6935583164038
83650,63.7197752285394
83651,199.365327224349
83652,85.767532508033
83653,123.603597545441
83654,156.227216285868
83655,125.937998224082
83656,112.237389154713
83657,127.985735109949
83658,98.218803631602
83659,46.1834067491254
83660,116.878747271949
83661,91.0993712970989
83662,72.8922946647424
83663,249.617095451088
83664,100.632690503582
83665,52.2956061449828
83666,121.679958314889
83667,118.243077162892
83668,120.857474298614
83669,98.6656382572139
83670,92.2560212473235
83671,97.7300129294971
83672,76.822975599797
83673,122.455456496965
83674,128.36883578004
83675,98.143831874163
83676,67.1556046825053
83677,117.336406863395
83678,74.6400865703124
83679,200.527376775608
83680,51.8150975986278
83681,91.5018019802598
83682,101.17620005041
83683,48.8373610944501
83684,167.817562882799
83685,87.0670063164825
83686,235.029462713578
83687,68.6863252381087
83688,139.216411139204
83689,94.7241199064734
83690,101.329268225988
83691,173.370861554709
83692,47.9355949830219
83693,89.9404679621554
83694,63.085917343915
83695,86.699296993864
83696,113.902376112556
83697,149.579631916172
83698,152.406975857321
83699,89.5560613846317
83700,85.6397634800732
83701,133.959092309798
83702,182.912576851267
83703,124.593141002356
83704,110.41072610495
83705,62.5113532135559
83706,84.1328909421605
83707,87.7809780747343
83708,76.0678052687317
83709,115.74288977859
83710,152.809838399402
83711,99.8531953914991
83712,86.6900968321145
83713,82.0363088975781
83714,86.391092111147
83715,114.084417425283
83716,172.928409615221
83717,102.064814707775
83718,111.742702593153
83719,119.379183751093
83720,73.0180813038812
83721,149.235278264151
83722,111.558029736796
83723,113.305016326768
83724,141.423554720948
83725,95.6628097459451
83726,102.168589751265
83727,115.003042416309
83728,210.575205465861
83729,155.750524506503
83730,106.608435604704
83731,93.2793035562259
83732,62.7728239819967
83733,83.1207113673924
83734,53.098378969242
83735,85.6945403802967
83736,91.0099188446744
83737,55.2100857359121
83738,43.689086928776
83739,155.55867226288
83740,122.943432225406
83741,85.1369179211948
83742,102.617857854238
83743,128.895942729389
83744,144.926084880672
83745,78.824683621267
83746,149.367760530458
83747,120.253121396452
83748,141.419157704352
83749,81.3716711423377
83750,127.179217768642
83751,77.7620110485874
83752,89.6621203969103
83753,75.2167297237288
83754,70.176016547668
83755,39.3922478471051
83756,70.1391334276971
83757,150.862059592519
83758,66.7536282924409
83759,85.1398792366674
83760,54.6906637399162
83761,87.1306654611582
83762,62.6151583977998
83763,71.6172033343074
83764,74.5039118202943
83765,105.86011659726
83766,97.1071127605776
83767,91.2426955902809
83768,106.897984162212
83769,141.609649897648
83770,74.8189319327933
83771,160.906839132643
83772,100.019227645308
83773,124.571797312058
83774,111.20354835053
83775,74.7014491002659
83776,93.2145395703804
83777,138.544544864985
83778,89.552959719976
83779,111.222694216502
83780,89.6727053155683
83781,103.742019937863
83782,106.449351560102
83783,95.8105204439009
83784,103.800711932864
83785,116.80418105202
83786,85.849085500815
83787,103.420231908166
83788,148.776109656031
83789,89.1224413947728
83790,68.1701101247265
83791,79.5340559719282
83792,78.2243228808282
83793,101.297285276296
83794,217.783371128627
83795,126.294849059376
83796,156.863889464854
83797,166.204615927951
83798,82.3109878506299
83799,167.153063150941
83800,149.553572534627
83801,105.252874738063
83802,120.135839660382
83803,130.36444996099
83804,91.1289129283083
83805,111.726902842704
83806,130.372880083528
83807,114.786512074508
83808,111.078458549875
83809,87.8913459006414
83810,146.508476418414
83811,169.827643273194
83812,91.3989036458394
83813,122.843478681583
83814,69.1330729966687
83815,177.93274247167
83816,97.2608203468794
83817,128.978863093311
83818,107.268474536185
83819,120.886354475738
83820,80.7093795655418
83821,126.75397526698
83822,47.068386381944
83823,140.641796051948
83824,113.543489434532
83825,129.235090140451
83826,103.526245974566
83827,87.7855452222257
83828,89.8011304167094
83829,81.0798999473604
83830,118.434732536874
83831,113.89083922672
83832,190.784119505521
83833,82.9852140448103
83834,106.047761633901
83835,119.530573412805
83836,106.17039030929
83837,81.419200667214
83838,92.6563561368937
83839,104.378522562665
83840,91.2013617905445
83841,56.764359431297
83842,117.439804578996
83843,113.50258481518
83844,52.7285352301009
83845,119.414568466755
83846,82.05399817964
83847,79.2073370418057
83848,114.079693662393
83849,117.969593753455
83850,91.8052161331257
83851,114.469808986627
83852,133.420030461206
83853,116.460390440424
83854,69.831077908949
83855,107.657811483101
83856,132.737547581087
83857,90.0681218418601
83858,193.074023091662
83859,126.645751776282
83860,201.686461025823
83861,117.805981489704
83862,107.664381943443
83863,156.576728457186
83864,93.7911315678239
83865,119.631694532628
83866,72.8779745745379
83867,51.0161466225741
83868,59.4756467122425
83869,90.2950486777268
83870,59.0153286809898
83871,112.890045053193
83872,179.310273292681
83873,73.6063774189277
83874,114.369908821265
83875,114.887740369496
83876,111.778223226702
83877,152.256626325182
83878,117.593704559484
83879,108.26690268521
83880,91.5355322473001
83881,86.9062538711706
83882,123.388439576423
83883,129.619341649345
83884,107.741663237654
83885,92.414585347675
83886,97.8079814457127
83887,78.5158013081854
83888,66.5547024901912
83889,42.3538577661702
83890,88.774899958492
83891,100.796504444515
83892,109.058764412229
83893,139.121726191657
83894,57.6967469733056
83895,15.8620745631011
83896,112.7148172814
83897,137.042942128071
83898,91.4130314408254
83899,82.8127137498162
83900,68.5785085304143
83901,109.07271605714
83902,114.034045941719
83903,66.2213561170312
83904,82.8127137498162
83905,84.4859645883338
83906,67.1402989521138
83907,87.2674480325003
83908,59.1347739000684
83909,53.3319095159735
83910,102.193635008247
83911,84.988652466857
83912,74.6526820429694
83913,126.330301203348
83914,110.230885768565
83915,60.7028581279415
83916,148.690120597634
83917,73.7811528197276
83918,70.6182266436627
83919,81.4203210579734
83920,90.77109000916
83921,112.67781475693
83922,88.971175357896
83923,96.8129208153581
83924,55.577643329636
83925,117.200705374353
83926,107.032673708838
83927,90.8648032841534
83928,90.4163225211713
83929,89.3713505521991
83930,65.5050318103694
83931,152.612258259947
83932,73.7759285917255
83933,98.8000614285501
83934,140.032440668298
83935,108.707873769366
83936,69.5120101655759
83937,128.902796072224
83938,76.7758938355134
83939,86.8761259722576
83940,77.4083654967472
83941,82.869044566394
83942,45.1425832635474
83943,63.3491719008243
83944,83.6081888950393
83945,125.904563884534
83946,103.903920405792
83947,128.877679171509
83948,106.734605861694
83949,82.5384540382114
83950,118.579210332621
83951,114.977072477608
83952,77.4965996065986
83953,65.3153708696438
83954,53.9632143459752
83955,59.8634203648695
83956,68.6800912179612
83957,58.161042247549
83958,93.3887878713702
83959,101.523869060296
83960,110.974947743973
83961,99.8375079766843
83962,65.621899097339
83963,63.0326263662775
83964,75.6808657946862
83965,117.602772897459
83966,66.6344684577517
83967,91.6079318291496
83968,107.443512425931
83969,84.276193660449
83970,90.2482760003581
83971,66.2213561170312
83972,124.610469805984
83973,103.985509206336
83974,176.098012692156
83975,66.2213561170312
83976,100.383651323896
83977,76.1512519624219
83978,97.03885228758
83979,90.790446320046
83980,86.353966941477
83981,79.3277162459973
83982,84.2785012035142
83983,91.4282278217343
83984,78.5616081018113
83985,45.4646550834358
83986,108.762242955381
83987,95.407993167397
83988,74.1299607650471
83989,59.6160346695686
83990,76.6841416468172
83991,52.9722264682752
83992,83.1194653397732
83993,102.183954373415
83994,77.981739819828
83995,126.126151183513
83996,178.539101801693
83997,134.534138187518
83998,62.7838051877631
83999,104.254875902096
84000,175.376047580656
84001,88.3101157548746
84002,48.5020500812746
84003,157.521353433969
84004,98.3644599839527
84005,87.2131637643812
84006,78.9877061619843
84007,183.187758364794
84008,118.936490567255
84009,138.088124217328
84010,89.4536040379719
84011,62.9452735000139
84012,103.007903460192
84013,158.304007863538
84014,64.4600528443697
84015,90.9319934027833
84016,122.622441896725
84017,120.622736281133
84018,101.598779252877
84019,54.0627904022587
84020,48.6849076366394
84021,78.5899343904839
84022,55.6941927918107
84023,152.809165163982
84024,68.4114747545961
84025,88.7926574303107
84026,81.5518839969817
84027,189.510072237903
84028,93.5309734564758
84029,106.439249058048
84030,111.662311546462
84031,124.17187876729
84032,72.401318193542
84033,110.502704214728
84034,113.223243719805
84035,87.2168637248651
84036,45.6645571742639
84037,90.7899234320361
84038,95.9174341625864
84039,205.461198912316
84040,49.3303408058393
84041,60.3427200838437
84042,237.616132935519
84043,98.6331798698651
84044,113.040594837658
84045,127.813019946928
84046,120.366179909112
84047,78.6516124711564
84048,73.1580393190001
84049,57.0285598439265
84050,126.107207923967
84051,158.036735594533
84052,91.8748291500624
84053,43.726010725397
84054,130.984668143262
84055,149.529495864244
84056,58.4371092878781
84057,86.3255483029793
84058,115.774791737749
84059,129.472704934188
84060,106.008825301095
84061,60.5873781056119
84062,120.221826479487
84063,107.664381943443
84064,91.7813345825776
84065,119.281460859122
84066,56.7160268549902
84067,177.900469140573
84068,127.804404085414
84069,165.443787940934
84070,59.674848092752
84071,67.1136624872832
84072,106.9265091403
84073,94.3971359284227
84074,79.7718823834623
84075,147.291667073918
84076,90.3538057343526
84077,79.3194454268741
84078,110.210484715261
84079,116.245758045764
84080,119.055869893251
84081,80.5597883341584
84082,77.9455926089041
84083,89.8142154103124
84084,86.0376284618042
84085,177.916823368831
84086,103.126601968381
84087,130.676415054329
84088,135.64171129151
84089,115.23003917871
84090,123.889732909372
84091,67.4814536334243
84092,56.1980996251849
84093,98.0978546474035
84094,20.7769718920106
84095,100.480480513669
84096,149.9285898295
84097,52.1849367918564
84098,45.6881996980139
84099,118.59505411009
84100,117.055438334792
84101,182.988208983336
84102,101.375126735722
84103,106.481951975629
84104,103.903040230275
84105,130.980791032964
84106,108.439567315143
84107,84.837754111242
84108,120.984262953305
84109,127.582155143846
84110,113.017693926819
84111,90.8978122947547
84112,90.8599042420374
84113,85.5024131729723
84114,70.1417476160423
84115,113.260056299723
84116,110.719646594188
84117,81.1967649763804
84118,77.9970787840133
84119,84.5441917994144
84120,82.3982529578413
84121,119.566621384856
84122,86.3266861865802
84123,71.5734085963432
84124,84.7014745356292
84125,113.778025975942
84126,88.9291965061901
84127,97.155230739581
84128,89.338058100386
84129,81.3565103804571
84130,146.9949071177
84131,115.693088432959
84132,95.7474315231852
84133,78.5456559255325
84134,90.0488874832299
84135,138.585986278827
84136,38.6968041100741
84137,50.9024744213622
84138,55.7045170953619
84139,96.4049397961449
84140,58.0448755337248
84141,109.412954444894
84142,153.372179102413
84143,82.3835253018532
84144,133.464606078095
84145,84.4402597864136
84146,115.016276380708
84147,70.0983121664959
84148,112.42187009067
84149,109.618763522053
84150,85.8858660028827
84151,68.278369613708
84152,111.041284027983
84153,124.784567735793
84154,39.2672831877939
84155,63.8845558021209
84156,86.8826584546607
84157,113.228953732164
84158,69.1916876438109
84159,120.686693319264
84160,53.649066696684
84161,74.7739845435696
84162,62.6072027201839
84163,68.745609087116
84164,124.852365001619
84165,98.8599712282643
84166,52.2719592239362
84167,76.3790424932286
84168,68.8924406700704
84169,205.299892602446
84170,82.5399095288082
84171,80.9383542293233
84172,83.7409749926065
84173,117.279391174572
84174,51.2664037554845
84175,62.8364861051288
84176,104.430955468417
84177,130.808555483034
84178,125.061701867835
84179,120.598848745167
84180,78.4543593307522
84181,106.40581174502
84182,88.971175357896
84183,117.915937207495
84184,137.087012594328
84185,201.875828303735
84186,124.134148253
84187,140.505236436612
84188,76.5320631912804
84189,72.9371163378996
84190,136.219731433348
84191,70.5565020294782
84192,89.2974477047478
84193,91.7917308990959
84194,72.9700361664907
84195,110.823870494744
84196,116.195841722983
84197,183.086208485186
84198,114.233769538079
84199,86.2653988615954
84200,83.3380403936113
84201,105.33303384296
84202,190.61602639545
84203,111.015425558453
84204,85.2911949545752
84205,88.8894133076826
84206,99.7201758033109
84207,109.183053813926
84208,70.673390259586
84209,53.337184597652
84210,166.11282870938
84211,93.0223058392223
84212,96.1555724635278
84213,105.219175866503
84214,115.65492578499
84215,63.5174831421926
84216,75.0495403977025
84217,84.5460640035735
84218,127.297516264829
84219,133.021665549255
84220,53.0345857643419
84221,110.347038863437
84222,79.4562350121703
84223,101.872311010673
84224,83.6649436457809
84225,96.2932412585124
84226,179.608278812339
84227,188.25319933603
84228,126.784286565401
84229,129.651355423901
84230,107.261865042861
84231,153.879362460382
84232,108.541069645457
84233,110.925179694066
84234,89.7007240110176
84235,46.3118651494394
84236,84.237032758042
84237,75.9582768758807
84238,108.037703249554
84239,60.1297249216223
84240,69.3139632552539
84241,91.2598621593268
84242,74.315552309775
84243,93.829350381494
84244,188.936653413649
84245,108.540606774311
84246,131.819846281951
84247,64.6088882363741
84248,87.5095180597755
84249,100.120456186668
84250,116.41706508231
84251,56.1751871033301
84252,133.961499950069
84253,72.1035815230205
84254,173.538220625155
84255,63.4106855930236
84256,76.9444659367749
84257,91.6071696452759
84258,54.6887061521679
84259,62.7879578106008
84260,60.6461488755541
84261,67.1070559492304
84262,118.05374875438
84263,114.092131997171
84264,119.306419463389
84265,58.0282636206447
84266,66.8062034908092
84267,80.7692423135309
84268,150.080468127051
84269,106.541728846018
84270,117.57749938915
84271,149.063032250039
84272,117.818285841029
84273,104.013381119749
84274,131.739913413662
84275,115.73486953792
84276,64.4691696543212
84277,51.5855531826219
84278,120.692048611785
84279,200.710524093224
84280,75.6064040425119
84281,169.083133075962
84282,44.3859679242833
84283,60.9125450293123
84284,65.2629926177223
84285,7.41225607113014
84286,127.192710302883
84287,70.410180591665
84288,77.1540305192491
84289,65.4592185263264
84290,101.578147944031
84291,99.6223787319611
84292,78.1795982291144
84293,65.6432575063186
84294,109.937151397955
84295,116.199894164729
84296,103.999275193445
84297,142.756759050724
84298,75.3911709082924
84299,74.7095478530108
84300,91.9616910592161
84301,105.582043981155
84302,150.445595629608
84303,135.037682743566
84304,75.3187041600657
84305,113.071246475382
84306,122.669147522398
84307,62.7045254351936
84308,100.047552751316
84309,96.508750677747
84310,82.4739366516062
84311,118.615706076603
84312,143.085936046159
84313,127.832684039635
84314,111.28321051519
84315,90.475836215654
84316,96.9226809647494
84317,191.976880317482
84318,49.8991881426122
84319,38.6638764498092
84320,122.42095004174
84321,151.857428998805
84322,63.2884460724615
84323,104.383254509163
84324,82.4318489357986
84325,114.014466930024
84326,194.713053698774
84327,89.2801459287713
84328,127.984086440818
84329,74.6727851215233
84330,88.170058504767
84331,145.351696791189
84332,54.1343900881397
84333,88.8519509140455
84334,60.2889205493915
84335,72.8465333941801
84336,123.169045562029
84337,78.7918267345849
84338,107.291781511449
84339,87.1346795672961
84340,147.638985174806
84341,153.074249490147
84342,164.195726339917
84343,114.032135441236
84344,176.56140664762
84345,68.7644532266869
84346,93.8678902401008
84347,126.424896101994
84348,63.1375635253634
84349,77.9280049477452
84350,166.498747899739
84351,102.65116884323
84352,96.213405459556
84353,95.4352859878207
84354,151.474396768855
84355,164.943004565473
84356,100.755287600639
84357,129.446330881258
84358,176.959900428463
84359,133.449076718311
84360,120.539287331832
84361,63.4214333921349
84362,113.826475065854
84363,81.8598953443483
84364,68.2769334971316
84365,83.2779171752859
84366,62.17946522321
84367,103.873331990195
84368,100.832673783201
